date,region,category,price,quantity,revenue
2024-03-14 21:01:51.637212400,North,D,56.35,3,164.59
2024-03-15 02:52:22.647549184,South,D,65.61,4,250.27
2024-03-15 08:42:53.657885960,East,B,24.46,2,51.3
2024-03-15 14:33:24.668222736,South,B,11.3,5,62.78
2024-03-15 20:23:55.678559520,East,A,53.91,1,58.28
2024-03-16 02:14:26.688896296,North,C,94.01,6,539.64
2024-03-16 08:04:57.699233080,South,B,68.13,8,499.84
2024-03-16 13:55:28.709569856,East,D,91.65,10,860.39
2024-03-16 19:45:59.719906632,North,B,24.32,10,245.21
2024-03-17 01:36:30.730243416,South,B,21.26,4,89.25
2024-03-17 07:27:01.740580192,South,B,84.96,3,249.99
2024-03-17 13:17:32.750916968,North,A,29.61,1,31.29
2024-03-17 19:08:03.761253752,West,C,65.78,8,534.41
2024-03-18 00:58:34.771590528,East,B,71.98,9,638.23
2024-03-18 06:49:05.781927312,South,C,37.38,1,36.0
2024-03-18 12:39:36.792264088,North,A,79.87,1,84.44
2024-03-18 18:30:07.802600864,West,A,12.83,4,51.34
2024-03-19 00:20:38.812937648,East,B,85.89,5,442.33
2024-03-19 06:11:09.823274424,East,A,81.67,2,164.08
2024-03-19 12:01:40.833611200,East,B,98.69,3,269.54
2024-03-19 17:52:11.843947984,North,A,31.64,2,63.19
2024-03-19 23:42:42.854284760,East,D,61.04,9,578.99
2024-03-20 05:33:13.864621536,East,D,13.96,3,42.15
2024-03-20 11:23:44.874958320,South,C,34.68,9,292.27
2024-03-20 17:14:15.885295096,West,A,83.75,5,431.93
2024-03-20 23:04:46.895631880,East,B,98.28,10,973.16
2024-03-21 04:55:17.905968656,East,C,13.3,9,120.61
2024-03-21 10:45:48.916305432,South,A,32.39,7,227.16
2024-03-21 16:36:19.926642216,North,A,13.41,8,108.66
2024-03-21 22:26:50.936978992,East,A,62.97,8,492.86
2024-03-22 04:17:21.947315768,West,B,38.18,9,359.12
2024-03-22 10:07:52.957652552,North,D,16.3,7,116.26
2024-03-22 15:58:23.967989328,West,D,92.03,3,278.53
2024-03-22 21:48:54.978326104,East,B,24.81,3,72.3
2024-03-23 03:39:25.988662888,West,A,32.6,5,163.33
2024-03-23 09:29:56.998999664,East,D,89.29,6,539.72
2024-03-23 15:20:28.009336448,West,D,89.09,10,858.04
2024-03-23 21:10:59.019673224,South,B,42.3,8,338.17
2024-03-24 03:01:30.030010000,North,B,81.75,8,678.65
2024-03-24 08:52:01.040346784,North,B,74.01,1,73.57
2024-03-24 14:42:32.050683560,North,C,55.21,5,279.72
2024-03-24 20:33:03.061020336,West,A,72.28,2,133.78
2024-03-25 02:23:34.071357120,East,D,34.07,2,66.96
2024-03-25 08:14:05.081693896,East,C,99.51,9,925.56
2024-03-25 14:04:36.092030672,South,D,20.73,2,42.73
2024-03-25 19:55:07.102367456,East,C,11.37,10,111.6
2024-03-26 01:45:38.112704232,South,B,59.08,2,113.69
2024-03-26 07:36:09.123041016,West,D,36.55,2,70.27
2024-03-26 13:26:40.133377792,North,A,51.97,9,459.35
2024-03-26 19:17:11.143714568,South,D,45.52,7,354.74
2024-03-27 01:07:42.154051352,North,A,54.13,2,109.14
2024-03-27 06:58:13.164388128,North,B,35.72,7,234.3
2024-03-27 12:48:44.174724904,South,C,95.43,10,906.06
2024-03-27 18:39:15.185061688,North,B,42.37,5,213.29
2024-03-28 00:29:46.195398464,East,C,94.78,8,751.43
2024-03-28 06:20:17.205735248,South,C,89.4,6,523.05
2024-03-28 12:10:48.216072024,North,D,59.64,1,60.5
2024-03-28 18:01:19.226408800,North,C,24.45,10,245.39
2024-03-28 23:51:50.236745584,West,A,44.71,8,376.62
2024-03-29 05:42:21.247082360,West,C,71.77,6,459.58
2024-03-29 11:32:52.257419136,South,D,21.14,7,134.57
2024-03-29 17:23:23.267755920,East,B,21.37,5,90.21
2024-03-29 23:13:54.278092696,West,B,97.4,6,622.14
2024-03-30 05:04:25.288429472,West,A,14.01,4,56.25
2024-03-30 10:54:56.298766256,North,C,33.19,6,214.4
2024-03-30 16:45:27.309103032,West,B,32.96,2,68.47
2024-03-30 22:35:58.319439816,North,C,30.27,3,99.86
2024-03-31 04:26:29.329776592,South,B,43.99,10,443.76
2024-03-31 10:17:00.340113368,North,B,71.52,7,481.26
2024-03-31 16:07:31.350450152,North,A,61.68,8,508.95
2024-03-31 21:58:02.360786928,North,B,94.96,7,683.22
2024-04-01 03:48:33.371123704,East,C,66.88,6,417.95
2024-04-01 09:39:04.381460488,East,A,52.7,10,541.08
2024-04-01 15:29:35.391797264,North,C,60.58,10,658.04
2024-04-01 21:20:06.402134040,South,A,93.85,1,95.11
2024-04-02 03:10:37.412470824,East,D,80.21,7,620.74
2024-04-02 09:01:08.422807600,South,D,55.74,7,390.66
2024-04-02 14:51:39.433144384,South,B,53.66,10,559.04
2024-04-02 20:42:10.443481160,North,A,93.3,1,101.73
2024-04-03 02:32:41.453817936,South,C,43.3,9,405.48
2024-04-03 08:23:12.464154720,West,B,32.22,9,304.37
2024-04-03 14:13:43.474491496,South,B,84.88,2,174.06
2024-04-03 20:04:14.484828272,West,A,20.79,8,167.34
2024-04-04 01:54:45.495165056,West,A,80.54,1,80.32
2024-04-04 07:45:16.505501832,North,D,11.37,5,61.14
2024-04-04 13:35:47.515838608,South,B,91.89,9,780.49
2024-04-04 19:26:18.526175392,East,C,68.26,6,391.63
2024-04-05 01:16:49.536512168,East,D,33.83,4,124.11
2024-04-05 07:07:20.546848952,East,C,75.35,8,595.84
2024-04-05 12:57:51.557185728,East,D,29.46,4,118.05
2024-04-05 18:48:22.567522504,East,B,65.2,1,58.88
2024-04-06 00:38:53.577859288,South,A,15.59,7,110.86
2024-04-06 06:29:24.588196064,West,C,20.47,6,127.15
2024-04-06 12:19:55.598532840,West,B,15.37,3,47.01
2024-04-06 18:10:26.608869624,North,B,32.33,8,254.05
2024-04-07 00:00:57.619206400,West,C,80.29,9,689.31
2024-04-07 05:51:28.629543184,West,D,31.91,5,152.21
2024-04-07 11:41:59.639879960,East,D,77.51,1,75.48
2024-04-07 17:32:30.650216736,South,C,42.52,3,123.29
2024-04-07 23:23:01.660553520,South,C,23.1,8,187.67
2024-04-08 05:13:32.670890296,West,B,57.11,4,202.46
2024-04-08 11:04:03.681227072,South,A,48.87,6,294.4
2024-04-08 16:54:34.691563856,North,C,17.09,8,136.73
2024-04-08 22:45:05.701900632,North,C,98.19,5,491.65
2024-04-09 04:35:36.712237408,North,B,11.03,6,71.58
2024-04-09 10:26:07.722574192,South,A,74.93,6,473.95
2024-04-09 16:16:38.732910968,West,A,33.08,2,68.16
2024-04-09 22:07:09.743247752,East,B,84.19,3,225.43
2024-04-10 03:57:40.753584528,South,B,85.1,4,326.77
2024-04-10 09:48:11.763921304,North,A,98.39,4,416.37
2024-04-10 15:38:42.774258088,East,A,69.72,4,299.18
2024-04-10 21:29:13.784594864,North,D,61.93,2,122.34
2024-04-11 03:19:44.794931640,East,B,75.19,5,405.57
2024-04-11 09:10:15.805268424,East,D,21.1,10,215.63
2024-04-11 15:00:46.815605200,East,D,76.58,9,664.6
2024-04-11 20:51:17.825941976,East,D,35.22,5,163.18
2024-04-12 02:41:48.836278760,West,C,92.32,8,723.68
2024-04-12 08:32:19.846615536,North,C,63.43,9,622.7
2024-04-12 14:22:50.856952320,South,C,97.05,6,631.49
2024-04-12 20:13:21.867289096,East,A,94.1,5,481.94
2024-04-13 02:03:52.877625872,South,C,76.74,5,385.84
2024-04-13 07:54:23.887962656,South,B,23.67,10,219.7
2024-04-13 13:44:54.898299432,West,A,41.06,10,408.59
2024-04-13 19:35:25.908636208,North,C,32.96,5,160.05
2024-04-14 01:25:56.918972992,East,B,86.61,2,174.82
2024-04-14 07:16:27.929309768,North,B,39.52,2,79.49
2024-04-14 13:06:58.939646544,South,C,88.98,4,339.59
2024-04-14 18:57:29.949983328,East,A,84.5,1,79.83
2024-04-15 00:48:00.960320104,West,B,29.16,3,82.47
2024-04-15 06:38:31.970656888,West,C,28.56,2,62.25
2024-04-15 12:29:02.980993664,East,D,27.0,3,82.23
2024-04-15 18:19:33.991330440,East,C,11.6,6,68.96
2024-04-16 00:10:05.001667224,South,B,12.26,3,35.55
2024-04-16 06:00:36.012004000,South,B,30.93,3,93.36
2024-04-16 11:51:07.022340776,South,B,66.23,1,64.97
2024-04-16 17:41:38.032677560,West,C,19.53,10,207.59
2024-04-16 23:32:09.043014336,East,A,30.18,8,235.84
2024-04-17 05:22:40.053351120,South,D,64.6,10,676.43
2024-04-17 11:13:11.063687896,North,D,30.2,7,202.46
2024-04-17 17:03:42.074024672,East,A,89.6,10,875.07
2024-04-17 22:54:13.084361456,East,A,87.02,10,864.59
2024-04-18 04:44:44.094698232,South,D,35.38,1,40.0
2024-04-18 10:35:15.105035008,East,A,82.73,3,248.1
2024-04-18 16:25:46.115371792,North,A,54.64,5,254.87
2024-04-18 22:16:17.125708568,South,B,99.27,6,650.16
2024-04-19 04:06:48.136045344,North,D,94.97,7,624.55
2024-04-19 09:57:19.146382128,North,A,56.24,1,60.9
2024-04-19 15:47:50.156718904,East,B,29.93,4,123.81
2024-04-19 21:38:21.167055688,East,A,69.58,3,193.2
2024-04-20 03:28:52.177392464,West,B,26.35,8,199.54
2024-04-20 09:19:23.187729240,North,A,89.1,1,97.71
2024-04-20 15:09:54.198066024,East,C,51.26,9,486.67
2024-04-20 21:00:25.208402800,South,A,86.45,10,899.94
2024-04-21 02:50:56.218739576,South,A,11.93,8,101.34
2024-04-21 08:41:27.229076360,North,B,50.58,4,216.86
2024-04-21 14:31:58.239413136,West,A,48.01,8,387.83
2024-04-21 20:22:29.249749912,West,A,54.13,7,377.23
2024-04-22 02:13:00.260086696,South,C,18.46,4,75.95
2024-04-22 08:03:31.270423472,West,C,56.63,10,577.99
2024-04-22 13:54:02.280760256,West,A,10.74,9,91.07
2024-04-22 19:44:33.291097032,East,D,35.81,6,223.52
2024-04-23 01:35:04.301433808,South,B,60.23,7,410.18
2024-04-23 07:25:35.311770592,South,B,54.14,5,276.7
2024-04-23 13:16:06.322107368,West,A,84.19,8,727.28
2024-04-23 19:06:37.332444144,South,D,42.46,10,421.67
2024-04-24 00:57:08.342780928,South,A,38.46,9,330.51
2024-04-24 06:47:39.353117704,East,C,50.71,1,54.86
2024-04-24 12:38:10.363454480,West,B,83.01,9,705.88
2024-04-24 18:28:41.373791264,East,C,36.23,8,297.46
2024-04-25 00:19:12.384128040,North,C,79.32,6,479.04
2024-04-25 06:09:43.394464824,North,D,15.76,3,46.97
2024-04-25 12:00:14.404801600,East,A,76.17,3,243.95
2024-04-25 17:50:45.415138376,East,D,17.03,8,140.65
2024-04-25 23:41:16.425475160,South,A,78.61,7,518.09
2024-04-26 05:31:47.435811936,South,B,90.71,6,532.56
2024-04-26 11:22:18.446148712,North,D,58.36,7,420.29
2024-04-26 17:12:49.456485496,South,D,85.64,9,828.19
2024-04-26 23:03:20.466822272,West,D,76.11,5,393.02
2024-04-27 04:53:51.477159048,East,D,69.21,2,153.49
2024-04-27 10:44:22.487495832,North,C,36.24,8,291.96
2024-04-27 16:34:53.497832608,West,A,63.71,4,278.0
2024-04-27 22:25:24.508169392,East,D,96.25,1,100.77
2024-04-28 04:15:55.518506168,South,B,30.29,5,139.47
2024-04-28 10:06:26.528842944,South,A,63.4,7,455.23
2024-04-28 15:56:57.539179728,East,C,11.58,1,11.88
2024-04-28 21:47:28.549516504,East,A,66.64,10,686.18
2024-04-29 03:37:59.559853280,North,D,25.11,5,127.91
2024-04-29 09:28:30.570190064,West,B,64.21,4,247.3
2024-04-29 15:19:01.580526840,East,D,10.59,4,40.65
2024-04-29 21:09:32.590863624,West,A,94.89,1,91.97
2024-04-30 03:00:03.601200400,West,D,76.27,2,152.41
2024-04-30 08:50:34.611537176,West,A,65.58,9,598.12
2024-04-30 14:41:05.621873960,North,C,46.32,6,267.28
2024-04-30 20:31:36.632210736,West,C,75.49,9,702.89
2024-05-01 02:22:07.642547512,East,C,95.22,8,795.51
2024-05-01 08:12:38.652884296,South,C,55.78,6,323.25
2024-05-01 14:03:09.663221072,South,C,33.43,8,272.84
2024-05-01 19:53:40.673557848,West,C,56.15,5,262.13
2024-05-02 01:44:11.683894632,North,B,50.37,2,98.94
2024-05-02 07:34:42.694231408,North,C,63.96,9,637.45
2024-05-02 13:25:13.704568192,West,C,20.96,1,21.35
2024-05-02 19:15:44.714904968,North,B,48.79,5,248.4
2024-05-03 01:06:15.725241744,East,C,39.09,2,83.58
2024-05-03 06:56:46.735578528,East,B,58.02,7,368.51
2024-05-03 12:47:17.745915304,North,D,90.72,9,883.02
2024-05-03 18:37:48.756252080,West,C,89.93,8,714.21
2024-05-04 00:28:19.766588864,West,D,98.36,5,522.42
2024-05-04 06:18:50.776925640,South,B,79.9,1,80.35
2024-05-04 12:09:21.787262416,North,A,29.51,7,206.8
2024-05-04 17:59:52.797599200,South,A,81.33,4,287.83
2024-05-04 23:50:23.807935976,South,C,48.06,10,440.48
2024-05-05 05:40:54.818272760,West,A,75.77,10,770.33
2024-05-05 11:31:25.828609536,North,B,64.63,10,656.53
2024-05-05 17:21:56.838946312,East,A,60.93,4,237.23
2024-05-05 23:12:27.849283096,West,D,53.57,5,281.13
2024-05-06 05:02:58.859619872,West,C,44.38,2,80.21
2024-05-06 10:53:29.869956648,West,C,48.77,4,194.85
2024-05-06 16:44:00.880293432,North,B,57.69,8,468.43
2024-05-06 22:34:31.890630208,North,B,77.7,6,464.74
2024-05-07 04:25:02.900966984,West,B,62.23,7,450.16
2024-05-07 10:15:33.911303768,West,D,52.03,7,344.3
2024-05-07 16:06:04.921640544,East,A,23.13,2,47.07
2024-05-07 21:56:35.931977328,South,C,13.48,8,110.76
2024-05-08 03:47:06.942314104,West,B,53.95,6,341.35
2024-05-08 09:37:37.952650880,West,C,14.78,4,62.57
2024-05-08 15:28:08.962987664,West,B,26.88,2,54.2
2024-05-08 21:18:39.973324440,West,B,70.3,5,374.92
2024-05-09 03:09:10.983661216,North,C,10.32,3,31.48
2024-05-09 08:59:41.993998000,East,C,69.65,10,651.93
2024-05-09 14:50:13.004334776,North,C,27.65,6,154.76
2024-05-09 20:40:44.014671560,West,B,75.07,7,549.67
2024-05-10 02:31:15.025008336,East,B,18.37,8,135.63
2024-05-10 08:21:46.035345112,North,D,25.96,1,28.63
2024-05-10 14:12:17.045681896,West,D,21.64,1,20.62
2024-05-10 20:02:48.056018672,East,A,86.65,4,362.86
2024-05-11 01:53:19.066355448,West,B,72.64,5,348.3
2024-05-11 07:43:50.076692232,West,D,43.95,7,318.5
2024-05-11 13:34:21.087029008,East,B,87.75,2,174.59
2024-05-11 19:24:52.097365784,West,A,10.83,5,58.7
2024-05-12 01:15:23.107702568,East,D,55.33,2,109.7
2024-05-12 07:05:54.118039344,North,C,81.33,5,433.26
2024-05-12 12:56:25.128376128,West,A,44.57,10,415.68
2024-05-12 18:46:56.138712904,East,C,48.88,4,184.93
2024-05-13 00:37:27.149049680,North,D,90.87,10,937.13
2024-05-13 06:27:58.159386464,East,B,33.17,9,293.95
2024-05-13 12:18:29.169723240,West,C,15.86,9,140.27
2024-05-13 18:09:00.180060016,East,C,58.71,6,362.54
2024-05-13 23:59:31.190396800,East,C,66.0,10,627.96
2024-05-14 05:50:02.200733576,West,D,78.17,3,239.2
2024-05-14 11:40:33.211070352,West,B,12.2,7,85.93
2024-05-14 17:31:04.221407136,West,B,81.57,9,742.56
2024-05-14 23:21:35.231743912,North,C,14.52,3,41.19
2024-05-15 05:12:06.242080696,East,D,63.87,2,124.23
2024-05-15 11:02:37.252417472,South,A,90.84,1,89.22
2024-05-15 16:53:08.262754248,West,C,18.03,6,104.73
2024-05-15 22:43:39.273091032,South,B,45.84,8,367.96
2024-05-16 04:34:10.283427808,North,A,21.52,6,130.54
2024-05-16 10:24:41.293764584,East,C,63.76,7,436.31
2024-05-16 16:15:12.304101368,North,A,45.53,5,236.8
2024-05-16 22:05:43.314438144,North,D,62.8,4,250.01
2024-05-17 03:56:14.324774920,West,B,13.06,2,27.43
2024-05-17 09:46:45.335111704,West,D,58.48,2,118.89
2024-05-17 15:37:16.345448480,North,D,38.33,10,407.29
2024-05-17 21:27:47.355785264,West,B,67.97,10,720.77
2024-05-18 03:18:18.366122040,West,D,60.51,6,391.9
2024-05-18 09:08:49.376458816,West,B,59.71,2,115.8
2024-05-18 14:59:20.386795600,East,A,83.91,9,759.94
2024-05-18 20:49:51.397132376,East,D,17.01,5,83.26
2024-05-19 02:40:22.407469152,North,A,20.12,9,174.36
2024-05-19 08:30:53.417805936,East,A,24.88,3,76.2
2024-05-19 14:21:24.428142712,North,D,94.38,5,448.11
2024-05-19 20:11:55.438479496,South,C,25.12,7,163.74
2024-05-20 02:02:26.448816272,North,A,28.18,5,133.43
2024-05-20 07:52:57.459153048,North,D,19.97,8,166.57
2024-05-20 13:43:28.469489832,West,D,68.3,2,130.65
2024-05-20 19:33:59.479826608,North,D,53.36,10,542.04
2024-05-21 01:24:30.490163384,West,A,20.01,3,62.41
2024-05-21 07:15:01.500500168,West,B,87.58,7,602.74
2024-05-21 13:05:32.510836944,East,A,35.08,4,135.23
2024-05-21 18:56:03.521173720,East,C,41.08,3,125.48
2024-05-22 00:46:34.531510504,West,B,35.39,5,186.3
2024-05-22 06:37:05.541847280,East,A,18.89,1,18.71
2024-05-22 12:27:36.552184064,North,A,56.01,9,574.35
2024-05-22 18:18:07.562520840,West,D,27.56,6,161.9
2024-05-23 00:08:38.572857616,West,B,46.49,3,138.37
2024-05-23 05:59:09.583194400,South,A,77.32,5,400.69
2024-05-23 11:49:40.593531176,East,D,38.65,5,202.78
2024-05-23 17:40:11.603867952,West,C,49.58,9,444.04
2024-05-23 23:30:42.614204736,West,D,84.76,9,753.87
2024-05-24 05:21:13.624541512,South,C,50.24,3,145.71
2024-05-24 11:11:44.634878288,East,A,84.67,4,344.02
2024-05-24 17:02:15.645215072,East,D,76.26,6,465.93
2024-05-24 22:52:46.655551848,South,D,42.0,10,422.83
2024-05-25 04:43:17.665888632,East,C,88.56,6,511.97
2024-05-25 10:33:48.676225408,North,A,19.7,4,79.56
2024-05-25 16:24:19.686562184,South,B,55.42,7,367.09
2024-05-25 22:14:50.696898968,North,B,55.41,6,312.33
2024-05-26 04:05:21.707235744,East,B,49.74,4,184.88
2024-05-26 09:55:52.717572520,West,C,61.24,1,62.02
2024-05-26 15:46:23.727909304,North,D,70.38,10,702.15
2024-05-26 21:36:54.738246080,East,C,73.9,2,148.27
2024-05-27 03:27:25.748582856,South,D,79.73,4,338.27
2024-05-27 09:17:56.758919640,South,A,33.81,9,298.66
2024-05-27 15:08:27.769256416,South,A,36.68,6,218.71
2024-05-27 20:58:58.779593200,West,C,61.55,9,586.33
2024-05-28 02:49:29.789929976,South,A,30.63,8,222.37
2024-05-28 08:40:00.800266752,East,C,38.53,3,110.56
2024-05-28 14:30:31.810603536,West,A,58.39,7,407.66
2024-05-28 20:21:02.820940312,South,D,57.81,8,493.83
2024-05-29 02:11:33.831277088,West,C,99.67,5,529.85
2024-05-29 08:02:04.841613872,North,A,47.91,6,277.48
2024-05-29 13:52:35.851950648,West,B,99.18,7,690.09
2024-05-29 19:43:06.862287432,North,B,71.68,10,686.64
2024-05-30 01:33:37.872624208,North,C,99.54,9,867.37
2024-05-30 07:24:08.882960984,North,B,36.37,3,114.46
2024-05-30 13:14:39.893297768,East,A,61.59,7,435.14
2024-05-30 19:05:10.903634544,South,B,58.81,4,242.33
2024-05-31 00:55:41.913971320,West,B,92.36,3,285.66
2024-05-31 06:46:12.924308104,South,B,76.0,8,625.59
2024-05-31 12:36:43.934644880,West,A,10.38,6,60.18
2024-05-31 18:27:14.944981656,North,D,53.23,6,285.71
2024-06-01 00:17:45.955318440,West,D,27.91,10,277.39
2024-06-01 06:08:16.965655216,North,B,12.87,9,111.62
2024-06-01 11:58:47.975992000,South,A,41.01,10,417.49
2024-06-01 17:49:18.986328776,West,D,61.86,3,196.4
2024-06-01 23:39:49.996665552,East,B,22.22,7,148.47
2024-06-02 05:30:21.007002336,West,D,19.63,4,82.56
2024-06-02 11:20:52.017339112,East,B,50.62,1,51.93
2024-06-02 17:11:23.027675888,North,A,35.46,8,285.81
2024-06-02 23:01:54.038012672,East,A,42.5,6,268.24
2024-06-03 04:52:25.048349448,West,A,50.1,5,244.78
2024-06-03 10:42:56.058686224,South,C,59.15,1,59.31
2024-06-03 16:33:27.069023008,North,B,57.57,7,422.79
2024-06-03 22:23:58.079359784,West,A,12.3,7,90.07
2024-06-04 04:14:29.089696568,East,B,14.74,8,108.88
2024-06-04 10:05:00.100033344,North,B,51.11,3,146.83
2024-06-04 15:55:31.110370120,North,B,85.27,5,446.94
2024-06-04 21:46:02.120706904,East,B,66.3,2,138.69
2024-06-05 03:36:33.131043680,North,A,94.51,9,851.17
2024-06-05 09:27:04.141380456,East,B,30.72,8,228.53
2024-06-05 15:17:35.151717240,South,D,50.74,10,527.47
2024-06-05 21:08:06.162054016,West,B,11.64,8,98.56
2024-06-06 02:58:37.172390792,South,D,21.61,4,89.31
2024-06-06 08:49:08.182727576,West,C,82.07,6,461.84
2024-06-06 14:39:39.193064352,West,A,22.75,9,209.55
2024-06-06 20:30:10.203401136,North,C,78.01,4,297.51
2024-06-07 02:20:41.213737912,North,A,24.59,7,174.41
2024-06-07 08:11:12.224074688,North,B,31.77,5,166.32
2024-06-07 14:01:43.234411472,North,D,85.07,9,797.75
2024-06-07 19:52:14.244748248,North,A,33.09,6,181.29
2024-06-08 01:42:45.255085024,North,D,50.84,6,297.72
2024-06-08 07:33:16.265421808,South,D,22.81,1,23.73
2024-06-08 13:23:47.275758584,East,D,78.59,2,152.93
2024-06-08 19:14:18.286095360,East,D,32.19,8,245.17
2024-06-09 01:04:49.296432144,North,D,15.39,5,74.44
2024-06-09 06:55:20.306768920,East,C,75.21,7,527.76
2024-06-09 12:45:51.317105704,South,C,48.61,2,93.54
2024-06-09 18:36:22.327442480,South,B,73.32,2,144.95
2024-06-10 00:26:53.337779256,West,B,45.21,10,467.82
2024-06-10 06:17:24.348116040,East,A,62.03,2,124.36
2024-06-10 12:07:55.358452816,West,B,85.12,8,654.1
2024-06-10 17:58:26.368789592,East,C,56.09,9,539.3
2024-06-10 23:48:57.379126376,East,D,94.97,8,814.51
2024-06-11 05:39:28.389463152,North,A,69.78,1,71.41
2024-06-11 11:29:59.399799936,South,A,54.79,4,214.35
2024-06-11 17:20:30.410136712,West,B,87.24,10,904.18
2024-06-11 23:11:01.420473488,North,A,84.1,8,653.48
2024-06-12 05:01:32.430810272,North,A,67.4,8,581.65
2024-06-12 10:52:03.441147048,West,B,14.61,9,125.82
2024-06-12 16:42:34.451483824,North,D,34.52,9,291.64
2024-06-12 22:33:05.461820608,East,A,24.55,3,73.87
2024-06-13 04:23:36.472157384,West,B,10.63,4,42.17
2024-06-13 10:14:07.482494160,West,B,83.15,1,85.93
2024-06-13 16:04:38.492830944,East,C,37.82,5,191.26
2024-06-13 21:55:09.503167720,West,B,95.75,5,489.27
2024-06-14 03:45:40.513504504,West,C,20.48,3,56.0
2024-06-14 09:36:11.523841280,West,B,25.35,10,240.83
2024-06-14 15:26:42.534178056,North,A,34.7,10,327.81
2024-06-14 21:17:13.544514840,North,B,99.77,9,866.53
2024-06-15 03:07:44.554851616,North,B,20.6,7,145.39
2024-06-15 08:58:15.565188392,East,B,43.98,3,135.04
2024-06-15 14:48:46.575525176,East,D,58.28,9,484.14
2024-06-15 20:39:17.585861952,North,D,98.41,6,530.12
2024-06-16 02:29:48.596198728,North,C,89.35,3,251.9
2024-06-16 08:20:19.606535512,West,A,31.37,1,31.7
2024-06-16 14:10:50.616872288,West,D,40.46,1,42.69
2024-06-16 20:01:21.627209072,North,B,11.07,8,89.26
2024-06-17 01:51:52.637545848,North,B,14.33,3,44.1
2024-06-17 07:42:23.647882624,East,D,73.9,10,741.0
2024-06-17 13:32:54.658219408,South,B,71.56,8,615.23
2024-06-17 19:23:25.668556184,East,C,72.05,1,69.92
2024-06-18 01:13:56.678892960,West,C,43.27,6,257.34
2024-06-18 07:04:27.689229744,South,C,92.13,10,978.7
2024-06-18 12:54:58.699566520,East,A,78.98,9,715.5
2024-06-18 18:45:29.709903296,East,A,47.17,7,321.25
2024-06-19 00:36:00.720240080,South,B,90.15,10,938.82
2024-06-19 06:26:31.730576856,East,D,19.43,1,19.27
2024-06-19 12:17:02.740913640,East,C,82.01,6,526.56
2024-06-19 18:07:33.751250416,West,A,95.38,4,361.82
2024-06-19 23:58:04.761587192,East,D,63.26,2,127.96
2024-06-20 05:48:35.771923976,North,A,62.71,4,247.38
2024-06-20 11:39:06.782260752,East,A,61.63,9,532.11
2024-06-20 17:29:37.792597528,North,A,38.21,4,161.35
2024-06-20 23:20:08.802934312,East,A,75.0,1,78.64
2024-06-21 05:10:39.813271088,West,B,32.4,1,31.27
2024-06-21 11:01:10.823607872,South,A,37.9,9,336.91
2024-06-21 16:51:41.833944648,East,D,77.63,6,467.57
2024-06-21 22:42:12.844281424,North,B,60.06,5,291.56
2024-06-22 04:32:43.854618208,North,B,95.84,1,95.55
2024-06-22 10:23:14.864954984,East,B,85.46,5,446.6
2024-06-22 16:13:45.875291760,East,B,98.79,8,778.2
2024-06-22 22:04:16.885628544,East,D,14.76,3,44.45
2024-06-23 03:54:47.895965320,East,D,65.71,10,667.97
2024-06-23 09:45:18.906302096,North,D,18.29,7,131.38
2024-06-23 15:35:49.916638880,East,A,32.85,1,33.2
2024-06-23 21:26:20.926975656,East,D,17.12,5,87.73
2024-06-24 03:16:51.937312440,East,B,47.91,6,300.51
2024-06-24 09:07:22.947649216,South,B,23.03,5,114.83
2024-06-24 14:57:53.957985992,West,C,34.9,8,280.45
2024-06-24 20:48:24.968322776,South,C,34.53,2,66.99
2024-06-25 02:38:55.978659552,South,D,47.85,10,451.84
2024-06-25 08:29:26.988996328,South,B,73.17,6,419.45
2024-06-25 14:19:57.999333112,North,A,63.59,8,540.17
2024-06-25 20:10:29.009669888,South,C,12.07,4,49.15
2024-06-26 02:01:00.020006664,East,C,43.69,2,88.42
2024-06-26 07:51:31.030343448,West,A,70.66,3,221.93
2024-06-26 13:42:02.040680224,East,A,64.78,1,61.7
2024-06-26 19:32:33.051017008,West,B,25.91,7,186.28
2024-06-27 01:23:04.061353784,West,D,45.19,8,361.97
2024-06-27 07:13:35.071690560,West,B,85.76,9,785.43
2024-06-27 13:04:06.082027344,North,D,77.79,5,387.8
2024-06-27 18:54:37.092364120,West,C,30.91,3,104.22
2024-06-28 00:45:08.102700896,South,A,70.57,5,329.38
2024-06-28 06:35:39.113037680,West,D,20.86,5,106.4
2024-06-28 12:26:10.123374456,West,A,61.42,9,524.78
2024-06-28 18:16:41.133711232,North,C,51.35,4,210.39
2024-06-29 00:07:12.144048016,East,B,98.16,5,500.23
2024-06-29 05:57:43.154384792,East,D,71.72,5,384.52
2024-06-29 11:48:14.164721576,West,D,81.3,4,327.29
2024-06-29 17:38:45.175058352,West,B,91.09,4,361.87
2024-06-29 23:29:16.185395128,South,C,65.57,1,63.13
2024-06-30 05:19:47.195731912,South,A,94.06,5,495.28
2024-06-30 11:10:18.206068688,West,A,14.87,6,91.33
2024-06-30 17:00:49.216405464,East,B,70.51,3,218.74
2024-06-30 22:51:20.226742248,East,D,92.83,7,645.12
2024-07-01 04:41:51.237079024,East,D,99.03,8,817.19
2024-07-01 10:32:22.247415808,North,D,65.81,8,548.4
2024-07-01 16:22:53.257752584,East,C,62.11,5,321.25
2024-07-01 22:13:24.268089360,West,D,32.64,7,226.26
2024-07-02 04:03:55.278426144,North,A,65.57,1,69.55
2024-07-02 09:54:26.288762920,East,C,83.41,8,698.53
